method,n,sim_id,component,mu_true,mu_hat,ci_lower,ci_upper,covered,elapsed_time
VB,10000,427,2,5,5.02206541439446,4.982883302616279,5.06124752617264,1,1.2059999999999036
VB,10000,427,3,10,9.994617542265608,9.955233987211262,10.034001097319956,1,1.2059999999999036
VB,10000,427,4,20,20.002761078788392,19.963163179400286,20.042358978176495,1,1.2059999999999036
Gibbs,10000,428,1,0,0.0477935496400145,0.00730175142909821,0.08841756948794359,0,1535.959
Gibbs,10000,428,2,5,4.994267755852823,4.952441517425748,5.036556694942188,1,1535.959
Gibbs,10000,428,3,10,9.96893585771532,9.928064747646587,10.008327749978164,1,1535.959
Gibbs,10000,428,4,20,20.02124151026815,19.981858953411784,20.060043680720742,1,1535.959
VB,10000,428,1,0,0.04776198210705217,0.00866834591639499,0.08685561829770934,0,1.2480000000000473
VB,10000,428,2,5,4.993988812458101,4.9547256192737805,5.033252005642421,1,1.2480000000000473
VB,10000,428,3,10,9.968627716299816,9.92983255496343,10.007422877636202,1,1.2480000000000473
VB,10000,428,4,20,20.020814850932823,19.981152143875068,20.060477557990577,1,1.2480000000000473
Gibbs,10000,429,1,0,0.00917629120643176,-0.03067699554977995,0.04963126052233803,1,1536.563
Gibbs,10000,429,2,5,5.020649744602727,4.97918974794183,5.063287466501841,1,1536.563
Gibbs,10000,429,3,10,10.021684434023742,9.982146260520343,10.062631443703394,1,1536.563
Gibbs,10000,429,4,20,19.988512091857658,19.94943367871608,20.027990808292792,1,1536.563
VB,10000,429,1,0,0.00882740774045506,-0.03017849798867486,0.04783331346958498,1,1.1230000000000473
VB,10000,429,2,5,5.020515686493966,4.981304171216166,5.059727201771766,1,1.1230000000000473
VB,10000,429,3,10,10.02159331447798,9.982334823834451,10.06085180512151,1,1.1230000000000473
VB,10000,429,4,20,19.988573316999652,19.949247350814353,20.02789928318495,1,1.1230000000000473
Gibbs,10000,43,1,0,0.03214003586246133,-0.00855820676238285,0.07267938475040853,1,2366.036
Gibbs,10000,43,2,5,4.964226101847223,4.921497441009193,5.007104245245651,1,2366.036
Gibbs,10000,43,3,10,10.017170397517814,9.97803069566296,10.057600648772368,1,2366.036
Gibbs,10000,43,4,20,20.01967795016848,19.980722656347524,20.058757351739644,1,2366.036
VB,10000,43,1,0,0.03195250858965857,-0.00734018752914058,0.07124520470845772,1,1.9140000000002144
VB,10000,43,2,5,4.964096906901966,4.92485459863741,5.0033392151665215,1,1.9140000000002144
VB,10000,43,3,10,10.017194228740312,9.978397172988004,10.05599128449262,1,1.9140000000002144
VB,10000,43,4,20,20.020412655035116,19.980935419885476,20.059889890184756,1,1.9140000000002144
Gibbs,10000,430,1,0,0.04025990392254194,-0.00144252144716608,0.0802064005096186,1,1532.703
Gibbs,10000,430,2,5,5.006352583653666,4.963775816063856,5.049006227689819,1,1532.703
Gibbs,10000,430,3,10,10.03094432449467,9.990222956740649,10.070962787899449,1,1532.703
Gibbs,10000,430,4,20,20.04238564106617,20.002515859133716,20.0815910318055,0,1532.703
VB,10000,430,1,0,0.04009050740601612,0.00113412816511833,0.07904688664691391,0,1.3260000000000218
VB,10000,430,2,5,5.006131843699306,4.967014573792929,5.045249113605682,1,1.3260000000000218
VB,10000,430,3,10,10.030770782871157,9.991429514528852,10.070112051213457,1,1.3260000000000218
VB,10000,430,4,20,20.042707642999353,20.003318196861052,20.082097089137655,0,1.3260000000000218
Gibbs,10000,431,1,0,-0.01245236505945936,-0.05181555785076379,0.02757355019269285,1,1536.59
Gibbs,10000,431,2,5,4.983755773111857,4.940328926240109,5.025565578642099,1,1536.59
Gibbs,10000,431,3,10,9.994500948228223,9.953576968223569,10.03425793462606,1,1536.59
Gibbs,10000,431,4,20,20.00890161397187,19.96988052445924,20.048951095321083,1,1536.59
VB,10000,431,1,0,-0.01270164726553986,-0.05161597750360851,0.02621268297252877,1,1.2339999999999236
VB,10000,431,2,5,4.983471103691475,4.94395524040932,5.02298696697363,1,1.2339999999999236
VB,10000,431,3,10,9.994586245669607,9.955172813422108,10.033999677917109,1,1.2339999999999236
VB,10000,431,4,20,20.008782042244512,19.96981522337311,20.04774886111591,1,1.2339999999999236
Gibbs,10000,432,1,0,-0.01109799196811692,-0.05157056267735661,0.02844107265227548,1,1542.044
Gibbs,10000,432,2,5,5.044938681187178,5.003250798849193,5.085944105167758,0,1542.044
Gibbs,10000,432,3,10,9.984234251919723,9.943924479136934,10.024826122911357,1,1542.044
Gibbs,10000,432,4,20,19.978863194062967,19.93940122015148,20.019077977635575,1,1542.044
VB,10000,432,1,0,-0.01106947781182762,-0.05028182625063317,0.02814287062697791,1,1.1769999999999072
VB,10000,432,2,5,5.044974857527055,5.005889718886174,5.0840599961679365,0,1.1769999999999072
VB,10000,432,3,10,9.984401502709364,9.945472202276708,10.02333080314202,1,1.1769999999999072
VB,10000,432,4,20,19.97861105266482,19.939029306187305,20.018192799142337,1,1.1769999999999072
Gibbs,10000,433,1,0,0.0068713617369898,-0.03465209205310153,0.04778296256015664,1,1535.264
Gibbs,10000,433,2,5,4.98136877232682,4.938979520852572,5.02418349341783,1,1535.264
Gibbs,10000,433,3,10,10.038670355993055,9.998535417925533,10.079572017335389,1,1535.264
Gibbs,10000,433,4,20,20.045744824782307,20.007020426981143,20.08398002221999,0,1535.264
VB,10000,433,1,0,0.00672085206213422,-0.03220820717036511,0.04564991129463356,1,1.2410000000002128
VB,10000,433,2,5,4.981316555552859,4.941952197090749,5.02068091401497,1,1.2410000000002128
VB,10000,433,3,10,10.038585207101868,9.99929822828696,10.077872185916776,1,1.2410000000002128
VB,10000,433,4,20,20.045757037008997,20.00653357436992,20.084980499648076,0,1.2410000000002128
Gibbs,10000,434,1,0,-0.02461567051334563,-0.06437115742466842,0.01648258170623605,1,1536.25
Gibbs,10000,434,2,5,5.0079715358572825,4.965143122721089,5.049914219359409,1,1536.25
Gibbs,10000,434,3,10,10.0045813092119,9.9629992758066,10.04683075053699,1,1536.25
Gibbs,10000,434,4,20,20.044709766510636,20.007052720233897,20.08331207682939,0,1536.25
VB,10000,434,1,0,-0.02437484972930258,-0.06387263115368524,0.01512293169508006,1,1.2459999999998672
VB,10000,434,2,5,5.008175975232904,4.969263415822072,5.047088534643736,1,1.2459999999998672
VB,10000,434,3,10,10.004546232548549,9.964650060865557,10.04444240423154,1,1.2459999999998672
VB,10000,434,4,20,20.044996442242606,20.006461295459967,20.083531589025245,0,1.2459999999998672
Gibbs,10000,435,1,0,-4.719218675797455e-4,-0.04139065815499725,0.04031526497096516,1,1532.076
Gibbs,10000,435,2,5,4.9910461089941345,4.949142898990913,5.032780908590613,1,1532.076
Gibbs,10000,435,3,10,9.987106789321077,9.947105674925222,10.027433363711957,1,1532.076
Gibbs,10000,435,4,20,19.971332529057268,19.93206237885663,20.011194630371534,1,1532.076
VB,10000,435,1,0,-1.761852047750651e-4,-0.0393457659132802,0.03899339550373007,1,1.336999999999989
VB,10000,435,2,5,4.991334181900556,4.952340157647144,5.0303282061539685,1,1.336999999999989
VB,10000,435,3,10,9.987402810059391,9.947785942920078,10.027019677198709,1,1.336999999999989
VB,10000,435,4,20,19.971224028310168,19.932195455934178,20.01025260068616,1,1.336999999999989
Gibbs,10000,436,1,0,-0.00825756948425394,-0.04810435842278837,0.03167491669400375,1,1535.767
Gibbs,10000,436,2,5,4.963131232462423,4.9208932628764295,5.006051092212107,1,1535.767
Gibbs,10000,436,3,10,9.996590394680902,9.956139783300378,10.03530698283127,1,1535.767
Gibbs,10000,436,4,20,20.009544167197664,19.97081718133106,20.047624377205235,1,1535.767
VB,10000,436,1,0,-0.00845856952174239,-0.0474737894822058,0.03055665043872101,1,1.2419999999999618
VB,10000,436,2,5,4.963732390018729,4.924107222997488,5.003357557039969,1,1.2419999999999618
VB,10000,436,3,10,9.99666645508447,9.957743029316148,10.035589880852797,1,1.2419999999999618
VB,10000,436,4,20,20.009401639196973,19.970154592978133,20.048648685415813,1,1.2419999999999618
Gibbs,10000,437,1,0,0.00984950098041832,-0.03037751818179669,0.05022741089535697,1,1533.398
Gibbs,10000,437,2,5,5.021954475547522,4.980959748665975,5.062903953208711,1,1533.398
Gibbs,10000,437,3,10,10.018918225297668,9.97834761746572,10.05891350682581,1,1533.398
Gibbs,10000,437,4,20,20.020253769228287,19.981168650411444,20.058974326286855,1,1533.398
VB,10000,437,1,0,0.00987907055322579,-0.02936881385924044,0.04912695496569202,1,1.1700000000000728
VB,10000,437,2,5,5.021906538419628,4.983216928206681,5.060596148632576,1,1.1700000000000728
VB,10000,437,3,10,10.018609107122147,9.979105596507004,10.058112617737294,1,1.1700000000000728
VB,10000,437,4,20,20.02031677911287,19.980943231779612,20.05969032644613,1,1.1700000000000728
Gibbs,10000,438,1,0,0.00300306657500807,-0.03720950593783501,0.04301142381639401,1,1543.034
Gibbs,10000,438,2,5,5.030437872243215,4.988746484011172,5.0726687755070445,1,1543.034
Gibbs,10000,438,3,10,10.047366177662225,10.006987862945628,10.088260691399643,0,1543.034
Gibbs,10000,438,4,20,20.003161129145077,19.965206658428773,20.04196147520509,1,1543.034
VB,10000,438,1,0,0.00313237293720561,-0.03642090118336885,0.04268564705778009,1,1.1579999999999018
VB,10000,438,2,5,5.030883034769861,4.991797958285653,5.069968111254069,1,1.1579999999999018
VB,10000,438,3,10,10.0473401956695,10.008036021442232,10.086644369896764,0,1.1579999999999018
VB,10000,438,4,20,20.00314689921497,19.96427980819591,20.042013990234025,1,1.1579999999999018
Gibbs,10000,439,1,0,-0.02300444020730618,-0.06271387621631729,0.01741871229641842,1,1401.786
Gibbs,10000,439,2,5,4.981539037865663,4.940492095070548,5.0239911070382375,1,1401.786
Gibbs,10000,439,3,10,9.982896075213551,9.942635880112205,10.022465591579229,1,1401.786
Gibbs,10000,439,4,20,19.946034908635458,19.90757152466572,19.984948967181527,0,1401.786
VB,10000,439,1,0,-0.02291948771766167,-0.06228301707316784,0.0164440416378445,1,1.20699999999988
VB,10000,439,2,5,4.981648093756698,4.942054997044597,5.0212411904688,1,1.20699999999988
VB,10000,439,3,10,9.982981619101318,9.944008207995353,10.021955030207284,1,1.20699999999988
VB,10000,439,4,20,19.945746289175784,19.906863905238403,19.984628673113164,0,1.20699999999988
Gibbs,10000,44,1,0,-0.03575599005786122,-0.07576706263821688,0.00462753705872527,1,2365.285
Gibbs,10000,44,2,5,4.99829926114644,4.955108797596836,5.040642888486808,1,2365.285
Gibbs,10000,44,3,10,10.040275398494082,9.998486799938254,10.080750608886431,1,2365.285
Gibbs,10000,44,4,20,19.99193556930014,19.953685399283135,20.03170263311243,1,2365.285
VB,10000,44,1,0,-0.03579635550899213,-0.0749412527642456,0.00334854174626132,1,1.917000000000371
VB,10000,44,2,5,4.998645368193684,4.9588885672570875,5.038402169130281,1,1.917000000000371
VB,10000,44,3,10,10.040265200992833,10.0013561049005,10.079174297085164,0,1.917000000000371
VB,10000,44,4,20,19.99180770269608,19.952802322078487,20.03081308331368,1,1.917000000000371
Gibbs,10000,440,1,0,-0.01053900520853051,-0.0508075786420945,0.02857526252236507,1,1406.01
Gibbs,10000,440,2,5,4.982592604535866,4.940073773910115,5.023713312472155,1,1406.01
Gibbs,10000,440,3,10,9.999303446596697,9.958433925158497,10.040088337929456,1,1406.01
Gibbs,10000,440,4,20,19.98566061344901,19.945814307918152,20.02547499036702,1,1406.01
VB,10000,440,1,0,-0.01039085728257944,-0.04897635200406312,0.02819463743890424,1,1.0730000000000928
VB,10000,440,2,5,4.9824217032890195,4.94320295366852,5.021640452909519,1,1.0730000000000928
VB,10000,440,3,10,9.999698560674428,9.9602064766499,10.039190644698955,1,1.0730000000000928
VB,10000,440,4,20,19.98565405504866,19.94612868693989,20.025179423157432,1,1.0730000000000928
Gibbs,10000,441,1,0,-0.03414113744927402,-0.07524770176048665,0.00651518602463458,1,1409.047
Gibbs,10000,441,2,5,4.989418954663391,4.947096372516681,5.030962531698084,1,1409.047
Gibbs,10000,441,3,10,9.97928810992198,9.939149974845536,10.019592320595564,1,1409.047
Gibbs,10000,441,4,20,19.996103519505077,19.95732283690935,20.03456034881907,1,1409.047
VB,10000,441,1,0,-0.0337862090425943,-0.07296305720330762,0.00539063911811901,1,1.1829999999999927
VB,10000,441,2,5,4.989536630846788,4.950563214590642,5.028510047102935,1,1.1829999999999927
VB,10000,441,3,10,9.979321166288342,9.939738700052963,10.01890363252372,1,1.1829999999999927
VB,10000,441,4,20,19.99608197551495,19.95700689425085,20.035157056779063,1,1.1829999999999927
Gibbs,10000,442,1,0,-3.9284616437874583e-4,-0.04086659657169456,0.04017394114243641,1,1412.051
Gibbs,10000,442,2,5,4.997220313950448,4.956017839271271,5.038229867699482,1,1412.051
Gibbs,10000,442,3,10,10.034817343855432,9.994223412477313,10.075289907942649,1,1412.051
Gibbs,10000,442,4,20,20.027607869246022,19.988013690698423,20.06595693286614,1,1412.051
VB,10000,442,1,0,-3.079991798530608e-4,-0.03907871605671278,0.03846271769700666,1,1.0520000000001346
VB,10000,442,2,5,4.9969937416559365,4.95791960363569,5.036067879676183,1,1.0520000000001346
VB,10000,442,3,10,10.03499752264961,9.995752209449469,10.074242835849752,1,1.0520000000001346
VB,10000,442,4,20,20.02779721728192,19.988069382845975,20.067525051717865,1,1.0520000000001346
Gibbs,10000,443,1,0,0.01172844879153176,-0.02915912895547622,0.05248776920593833,1,1401.207
Gibbs,10000,443,2,5,5.011417680623468,4.969666967485634,5.052656811786126,1,1401.207
Gibbs,10000,443,3,10,9.975808214741454,9.93462963892373,10.017350743562591,1,1401.207
Gibbs,10000,443,4,20,20.009164431409037,19.970540166713743,20.04868142961336,1,1401.207
VB,10000,443,1,0,0.01177467411816844,-0.02747546702570347,0.05102481526204036,1,1.2019999999999982
VB,10000,443,2,5,5.010781634546696,4.972330527564743,5.049232741528648,1,1.2019999999999982
VB,10000,443,3,10,9.97594482010805,9.936119286031191,10.015770354184909,1,1.2019999999999982
VB,10000,443,4,20,20.009243063002565,19.969932918907737,20.048553207097395,1,1.2019999999999982
Gibbs,10000,444,1,0,-0.00741193446553605,-0.04742393480211207,0.03247147883294369,1,1516.953
Gibbs,10000,444,2,5,4.992755091250398,4.950164915685097,5.036098670543868,1,1516.953
Gibbs,10000,444,3,10,10.016102542183251,9.975882270925291,10.056389707145131,1,1516.953
Gibbs,10000,444,4,20,19.991388674411244,19.951299527182663,20.030176056609363,1,1516.953
VB,10000,444,1,0,-0.00712467545937065,-0.0465849207116706,0.0323355697929293,1,1.3079999999999927
VB,10000,444,2,5,4.993039835522227,4.953102171848586,5.032977499195868,1,1.3079999999999927
VB,10000,444,3,10,10.015954906903657,9.97744495280302,10.054464861004291,1,1.3079999999999927
VB,10000,444,4,20,19.991197870873517,19.95226181924014,20.030133922506895,1,1.3079999999999927
Gibbs,10000,445,1,0,0.01660983966552547,-0.02398015270625327,0.05761801952120967,1,1525.69
Gibbs,10000,445,2,5,5.0010036881175655,4.959399335490647,5.044301496130317,1,1525.69
Gibbs,10000,445,3,10,9.951490391103894,9.91148187766254,9.992336419866666,0,1525.69
Gibbs,10000,445,4,20,19.980877980429785,19.940711489286688,20.020169996825736,1,1525.69
VB,10000,445,1,0,0.0162678241378686,-0.02302280167147167,0.05555844994720888,1,1.3079999999999927
VB,10000,445,2,5,5.001125842067674,4.961869355864482,5.040382328270867,1,1.3079999999999927
VB,10000,445,3,10,9.950897844769292,9.912043958270788,9.989751731267797,0,1.3079999999999927
VB,10000,445,4,20,19.980712152500125,19.94130678828238,20.02011751671787,1,1.3079999999999927
Gibbs,10000,446,1,0,0.02535893558522396,-0.01511215209376141,0.06568252287259362,1,1545.24
Gibbs,10000,446,2,5,5.01209709646505,4.971173293552807,5.053030442207762,1,1545.24
Gibbs,10000,446,3,10,10.019664503648002,9.980366707933166,10.059297868700789,1,1545.24
Gibbs,10000,446,4,20,19.96643111895076,19.928594279282603,20.00480811688407,1,1545.24
VB,10000,446,1,0,0.025540128458598,-0.01375614974710008,0.06483640666429609,1,1.33400000000006
VB,10000,446,2,5,5.012144004956788,4.972898546622104,5.051389463291472,1,1.33400000000006
VB,10000,446,3,10,10.019335519019927,9.980330474190602,10.058340563849251,1,1.33400000000006
VB,10000,446,4,20,19.966296434551808,19.927041517766774,20.00555135133684,1,1.33400000000006
Gibbs,10000,447,1,0,-2.246173313437962e-4,-0.04175020588551446,0.04028513724286565,1,1459.112
Gibbs,10000,447,2,5,4.973594548772852,4.930839767540725,5.0163297889699,1,1459.112
Gibbs,10000,447,3,10,10.018857716115264,9.97906390587115,10.059526751876708,1,1459.112
Gibbs,10000,447,4,20,19.984942861346383,19.94524112568042,20.02403979946975,1,1459.112
VB,10000,447,1,0,-2.3255714921342643e-4,-0.03955766646527457,0.03909255216684772,1,1.2549999999998818
VB,10000,447,2,5,4.9735419983431495,4.93419645299453,5.012887543691769,1,1.2549999999998818
VB,10000,447,3,10,10.018621685865838,9.979946982082744,10.057296389648933,1,1.2549999999998818
VB,10000,447,4,20,19.98463430202735,19.945165071956804,20.024103532097893,1,1.2549999999998818
Gibbs,10000,448,1,0,0.02336162148119602,-0.01646698763600571,0.06312028507530607,1,1540.456
Gibbs,10000,448,2,5,5.032622111558071,4.991132071318177,5.07465834893595,1,1540.456
Gibbs,10000,448,3,10,10.022899128968431,9.982181900511822,10.064639475293122,1,1540.456
Gibbs,10000,448,4,20,20.02163096570118,19.982628981948345,20.061841220431543,1,1540.456
VB,10000,448,1,0,0.02331286519393987,-0.01567620627116053,0.06230193665904028,1,1.2139999999999418
VB,10000,448,2,5,5.032683537357849,4.9938175817810615,5.071549492934637,1,1.2139999999999418
VB,10000,448,3,10,10.022875849548816,9.983468402991331,10.0622832961063,1,1.2139999999999418
VB,10000,448,4,20,20.021778519490987,19.982229018686063,20.061328020295907,1,1.2139999999999418
Gibbs,10000,449,1,0,0.02395774197346465,-0.01748544413410838,0.0638290986153275,1,1538.113
Gibbs,10000,449,2,5,5.027812501349253,4.984764361208579,5.070595255765953,1,1538.113
Gibbs,10000,449,3,10,10.010396327148577,9.970254427313938,10.050053130823326,1,1538.113
Gibbs,10000,449,4,20,20.014678312671823,19.975504239887087,20.05418292703198,1,1538.113
VB,10000,449,1,0,0.02425773195939925,-0.01511162360993576,0.06362708752873428,1,1.359000000000151
VB,10000,449,2,5,5.027919247608674,4.98805762260539,5.067780872611958,1,1.359000000000151
VB,10000,449,3,10,10.010208818052256,9.97170182123271,10.048715814871802,1,1.359000000000151
VB,10000,449,4,20,20.01488454883175,19.97578615084904,20.053982946814457,1,1.359000000000151
Gibbs,10000,45,1,0,0.00953815722208421,-0.03066075510339486,0.0497413331261046,1,2373.715
Gibbs,10000,45,2,5,4.994213758473881,4.951662992471614,5.036817635952569,1,2373.715
Gibbs,10000,45,3,10,9.983117650295762,9.94273293800396,10.024687146229873,1,2373.715
Gibbs,10000,45,4,20,19.9949915197994,19.955544078153693,20.03333932612352,1,2373.715
VB,10000,45,1,0,0.00961054691694306,-0.02944200005990525,0.04866309389379138,1,1.9029999999997929
VB,10000,45,2,5,4.994478273319592,4.955386947425595,5.033569599213589,1,1.9029999999997929
VB,10000,45,3,10,9.983219422148196,9.943671420688844,10.022767423607547,1,1.9029999999997929
VB,10000,45,4,20,19.994987389068083,19.95587342329825,20.034101354837915,1,1.9029999999997929
Gibbs,10000,450,1,0,0.00261810770724604,-0.03868315828279207,0.04308422191900261,1,1537.864
Gibbs,10000,450,2,5,4.9759472919251015,4.934738084672289,5.0168553382336745,1,1537.864
Gibbs,10000,450,3,10,9.966879053547624,9.925583385906814,10.008631049434896,1,1537.864
Gibbs,10000,450,4,20,20.01553608586497,19.97614802478317,20.05486779519679,1,1537.864
VB,10000,450,1,0,0.00265602905563295,-0.03672259281543104,0.04203465092669695,1,1.23700000000008
VB,10000,450,2,5,4.975865507594206,4.93743740242128,5.0142936127671325,1,1.23700000000008
VB,10000,450,3,10,9.966910428757982,9.927127034674193,10.006693822841772,1,1.23700000000008
VB,10000,450,4,20,20.01525939327245,19.97601234711378,20.054506439431123,1,1.23700000000008
Gibbs,10000,451,1,0,-0.0250853031845066,-0.06453725881333006,0.01546371543149198,1,1534.9910000000002
Gibbs,10000,451,2,5,4.946863739378044,4.904904198334659,4.988339385864051,0,1534.9910000000002
Gibbs,10000,451,3,10,10.0277647862622,9.987013834719823,10.068285747990148,1,1534.9910000000002
Gibbs,10000,451,4,20,19.975116669469728,19.936635775122753,20.014074182369963,1,1534.9910000000002
VB,10000,451,1,0,-0.02536359821578191,-0.06456043305915957,0.01383323662759573,1,1.2980000000000018
VB,10000,451,2,5,4.946807984000372,4.907433633909648,4.986182334091096,0,1.2980000000000018
VB,10000,451,3,10,10.027843929240111,9.98822748928463,10.067460369195596,1,1.2980000000000018
VB,10000,451,4,20,19.975389597219536,19.93675726247656,20.01402193196251,1,1.2980000000000018
Gibbs,10000,452,1,0,-0.02357962315919443,-0.06406992705380253,0.01667715805334595,1,1534.9550000000002
Gibbs,10000,452,2,5,5.0156896780546205,4.9738066797961045,5.05962067429158,1,1534.9550000000002
Gibbs,10000,452,3,10,9.99668431325943,9.9565652138927,10.036632971267322,1,1534.9550000000002
Gibbs,10000,452,4,20,19.984975408251294,19.945098593297615,20.023738615428584,1,1534.9550000000002
VB,10000,452,1,0,-0.02364135992197126,-0.06267847604946597,0.01539575620552345,1,1.29300000000012
VB,10000,452,2,5,5.0155450891031785,4.976174258813591,5.054915919392766,1,1.29300000000012
VB,10000,452,3,10,9.99666140173273,9.95749875875782,10.03582404470764,1,1.29300000000012
VB,10000,452,4,20,19.9851017907336,19.9458704716434,20.024333109823797,1,1.29300000000012
Gibbs,10000,453,1,0,0.01482881316448113,-0.02579433751739762,0.05410319623207069,1,1537.279
Gibbs,10000,453,2,5,5.02321293045278,4.980963639262275,5.066275382480274,1,1537.279
Gibbs,10000,453,3,10,10.01897632385618,9.979092100054997,10.05923561905446,1,1537.279
Gibbs,10000,453,4,20,19.978456296683337,19.93947817757668,20.017290243698863,1,1537.279
VB,10000,453,1,0,0.01497027034866054,-0.0238822635533183,0.05382280425063938,1,1.1179999999999382
VB,10000,453,2,5,5.023631613402203,4.984336996337171,5.062926230467235,1,1.1179999999999382
VB,10000,453,3,10,10.018973060612405,9.979560757887668,10.058385363337138,1,1.1179999999999382
VB,10000,453,4,20,19.9782023218554,19.93895527569614,20.017449368014656,1,1.1179999999999382
Gibbs,10000,454,1,0,-0.04547719842916706,-0.08579319863673075,-0.00435736597755645,0,1536.381
Gibbs,10000,454,2,5,4.978312152536036,4.936185457019058,5.020988158531939,1,1536.381
Gibbs,10000,454,3,10,9.994004949450543,9.95468809396472,10.033216205429866,1,1536.381
Gibbs,10000,454,4,20,19.969996322352948,19.930805531722804,20.009504989554372,1,1536.381
VB,10000,454,1,0,-0.04569083676765213,-0.08521874559965209,-0.00616292793565217,0,1.247000000000071
VB,10000,454,2,5,4.978803189872082,4.939317005637511,5.0182893741066525,1,1.247000000000071
VB,10000,454,3,10,9.9941298515481,9.955387737733746,10.032871965362451,1,1.247000000000071
VB,10000,454,4,20,19.969992882948873,19.93093332281096,20.009052443086784,1,1.247000000000071
Gibbs,10000,455,1,0,-0.02732245884057182,-0.06732100895432448,0.01292849991507015,1,1538.092
Gibbs,10000,455,2,5,4.982538501828788,4.940332857812102,5.024730048818595,1,1538.092
Gibbs,10000,455,3,10,10.018089696494428,9.977892656000348,10.057934009525017,1,1538.092
Gibbs,10000,455,4,20,20.025111039057613,19.986705341182724,20.063149874042807,1,1538.092
VB,10000,455,1,0,-0.02747034374055106,-0.06682124948746367,0.01188056200636154,1,1.2609999999999673
VB,10000,455,2,5,4.9819906637344,4.942422355768523,5.021558971700276,1,1.2609999999999673
VB,10000,455,3,10,10.018100582043004,9.978802150650951,10.057399013435058,1,1.2609999999999673
VB,10000,455,4,20,20.025161183871496,19.98655882886443,20.063763538878565,1,1.2609999999999673
Gibbs,10000,456,1,0,-5.656555521114133e-4,-0.04166175717021666,0.03881246725215143,1,1459.073
Gibbs,10000,456,2,5,5.029284169133236,4.987621195490521,5.0698961383514805,1,1459.073
Gibbs,10000,456,3,10,10.010460743126158,9.968989935651903,10.051833117815445,1,1459.073
Gibbs,10000,456,4,20,20.022245302739165,19.982995446450943,20.06172052144687,1,1459.073
VB,10000,456,1,0,-2.425004618471374e-4,-0.03934886885966993,0.03886386793597566,1,1.0850000000000364
VB,10000,456,2,5,5.029294783994964,4.990752002200872,5.067837565789056,1,1.0850000000000364
VB,10000,456,3,10,10.010526591242682,9.970856159726914,10.05019702275845,1,1.0850000000000364
VB,10000,456,4,20,20.021795035508937,19.982285731237752,20.061304339780115,1,1.0850000000000364
Gibbs,10000,457,1,0,-0.03463503338737824,-0.07597058119804037,0.00635412077040842,1,1457.574
Gibbs,10000,457,2,5,5.049104684174132,5.007247410873511,5.090070971357446,0,1457.574
Gibbs,10000,457,3,10,9.968660814675127,9.927017774120962,10.010473461896543,1,1457.574
Gibbs,10000,457,4,20,20.03117035904008,19.99176857905428,20.069682483853818,1,1457.574
VB,10000,457,1,0,-0.03467687560896951,-0.07429635441592232,0.0049426031979833,1,1.2229999999999563
VB,10000,457,2,5,5.049092706328015,5.01013763591827,5.088047776737759,0,1.2229999999999563
VB,10000,457,3,10,9.96877743011244,9.929172595167593,10.00838226505729,1,1.2229999999999563
VB,10000,457,4,20,20.03126503710823,19.992617684888614,20.069912389327843,1,1.2229999999999563
Gibbs,10000,458,1,0,-0.01147637606953837,-0.05315483774672866,0.02911683779313649,1,1459.951
Gibbs,10000,458,2,5,5.0072756779778675,4.9662085928218405,5.04967941439371,1,1459.951
Gibbs,10000,458,3,10,9.988842012328744,9.947634526239822,10.030124678709075,1,1459.951
Gibbs,10000,458,4,20,20.00157074551632,19.96210060037356,20.04064123428046,1,1459.951
VB,10000,458,1,0,-0.01166234038702408,-0.05098882260057996,0.0276641418265318,1,1.1990000000000691
VB,10000,458,2,5,5.007013434254052,4.967865079572995,5.046161788935109,1,1.1990000000000691
VB,10000,458,3,10,9.988788736381462,9.949608202188813,10.027969270574111,1,1.1990000000000691
VB,10000,458,4,20,20.001157626032963,19.962012469124993,20.040302782940937,1,1.1990000000000691
Gibbs,10000,459,1,0,-0.0025586783547222,-0.04264139237641181,0.036997856866568,1,1456.086
Gibbs,10000,459,2,5,5.007022128308558,4.965084933728884,5.049059384288875,1,1456.086
Gibbs,10000,459,3,10,9.993811096683377,9.95370524719269,10.034011034332734,1,1456.086
Gibbs,10000,459,4,20,20.006653422318,19.967459295001017,20.04651376598865,1,1456.086
VB,10000,459,1,0,-0.00239877391074997,-0.04133322319515638,0.03653567537365644,1,1.122000000000071
VB,10000,459,2,5,5.006921361715103,4.968034602049195,5.045808121381012,1,1.122000000000071
VB,10000,459,3,10,9.993687850443436,9.954197502411253,10.03317819847562,1,1.122000000000071
VB,10000,459,4,20,20.006990676692723,19.967489397011857,20.04649195637359,1,1.122000000000071
Gibbs,10000,46,1,0,0.00700208650041509,-0.03353490548206069,0.04763642363511539,1,2368.121
Gibbs,10000,46,2,5,5.018625817067274,4.9764601275726355,5.060325569628384,1,2368.121
Gibbs,10000,46,3,10,10.059140478540227,10.018738511054933,10.098699745729826,0,2368.121
Gibbs,10000,46,4,20,20.042849819739903,20.00330930009369,20.08226618735959,0,2368.121
VB,10000,46,1,0,0.00758706932789402,-0.03173222489272162,0.04690636354850967,1,1.9210000000002765
VB,10000,46,2,5,5.019053846860229,4.979064670529265,5.059043023191192,1,1.9210000000002765
VB,10000,46,3,10,10.058818705286257,10.020312327050444,10.097325083522064,0,1.9210000000002765
VB,10000,46,4,20,20.042879824543128,20.003851251831783,20.081908397254473,0,1.9210000000002765
Gibbs,10000,460,1,0,0.01903588051626001,-0.02255886759685761,0.05996277012058711,1,1459.582
